LOCATION,SUBJECT,MEASURE,TIME,Value,Temperature
CAN,WHEAT,THND_TONNE,1996,29801.4,-0.125
CAN,SOYBEAN,THND_TONNE,1996,2169.5,-0.125
CAN,MAIZE,TONNE_HA,1996,6.916452678,-0.125
CAN,MAIZE,THND_HA,1996,1090.4,-0.125
CAN,MAIZE,THND_TONNE,1996,7541.7,-0.125
CAN,SOYBEAN,THND_HA,1996,862.2,-0.125
CAN,SOYBEAN,TONNE_HA,1996,2.516237532,-0.125
CAN,RICE,TONNE_HA,1997,0.0,0.426
CAN,WHEAT,TONNE_HA,1997,2.128538893,0.426
CAN,RICE,THND_TONNE,1997,0.0,0.426
CAN,RICE,THND_HA,1997,0.0,0.426
CAN,WHEAT,THND_HA,1997,11416.0,0.426
CAN,WHEAT,THND_TONNE,1997,24299.4,0.426
CAN,SOYBEAN,THND_TONNE,1997,2737.7,0.426
CAN,MAIZE,TONNE_HA,1997,6.869964597,0.426
CAN,MAIZE,THND_HA,1997,1045.1,0.426
CAN,MAIZE,THND_TONNE,1997,7179.8,0.426
CAN,SOYBEAN,THND_HA,1997,1059.6,0.426
CAN,SOYBEAN,TONNE_HA,1997,2.583710834,0.426
CAN,RICE,TONNE_HA,1998,0.0,2.47
CAN,WHEAT,TONNE_HA,1998,2.254960345,2.47
CAN,RICE,THND_TONNE,1998,0.0,2.47
CAN,RICE,THND_HA,1998,0.0,2.47
CAN,WHEAT,THND_HA,1998,10679.7,2.47
CAN,WHEAT,THND_TONNE,1998,24082.3,2.47
CAN,SOYBEAN,THND_TONNE,1998,2736.6,2.47
CAN,MAIZE,TONNE_HA,1998,8.005365287,2.47
CAN,MAIZE,THND_HA,1998,1118.3,2.47
CAN,MAIZE,THND_TONNE,1998,8952.4,2.47
CAN,SOYBEAN,THND_HA,1998,980.1,2.47
CAN,SOYBEAN,TONNE_HA,1998,2.792164065,2.47
CAN,RICE,TONNE_HA,1999,0.0,1.694
CAN,WHEAT,TONNE_HA,1999,2.59709271,1.694
CAN,RICE,THND_TONNE,1999,0.0,1.694
CAN,RICE,THND_HA,1999,0.0,1.694
CAN,WHEAT,THND_HA,1999,10380.8,1.694
CAN,WHEAT,THND_TONNE,1999,26959.9,1.694
CAN,SOYBEAN,THND_TONNE,1999,2780.9,1.694
CAN,MAIZE,TONNE_HA,1999,7.97466922,1.694
CAN,MAIZE,THND_HA,1999,1148.8,1.694
CAN,MAIZE,THND_TONNE,1999,9161.3,1.694
CAN,SOYBEAN,THND_HA,1999,1004.0,1.694
CAN,SOYBEAN,TONNE_HA,1999,2.769820717,1.694
CAN,RICE,TONNE_HA,2000,0.0,1.291
CAN,WHEAT,TONNE_HA,2000,2.444586727,1.291
CAN,RICE,THND_TONNE,2000,0.0,1.291
CAN,RICE,THND_HA,2000,0.0,1.291
CAN,WHEAT,THND_HA,2000,10854.8,1.291
CAN,WHEAT,THND_TONNE,2000,26535.5,1.291
CAN,SOYBEAN,THND_TONNE,2000,2703.0,1.291
CAN,MAIZE,TONNE_HA,2000,6.284410303,1.291
CAN,MAIZE,THND_HA,2000,1106.5,1.291
CAN,MAIZE,THND_TONNE,2000,6953.7,1.291
CAN,SOYBEAN,THND_HA,2000,1060.7,1.291
CAN,SOYBEAN,TONNE_HA,2000,2.548317149,1.291
CAN,RICE,TONNE_HA,2001,0.0,1.421
CAN,WHEAT,TONNE_HA,2001,1.945235962,1.421
CAN,RICE,THND_TONNE,2001,0.0,1.421
CAN,RICE,THND_HA,2001,0.0,1.421
CAN,WHEAT,THND_HA,2001,10605.5,1.421
CAN,WHEAT,THND_TONNE,2001,20630.2,1.421
CAN,SOYBEAN,THND_TONNE,2001,1635.2,1.421
CAN,MAIZE,TONNE_HA,2001,6.618698225,1.421
CAN,MAIZE,THND_HA,2001,1267.5,1.421
CAN,MAIZE,THND_TONNE,2001,8389.2,1.421
CAN,SOYBEAN,THND_HA,2001,1068.9,1.421
CAN,SOYBEAN,TONNE_HA,2001,1.529796988,1.421
CAN,RICE,TONNE_HA,2002,0.0,0.54
CAN,WHEAT,TONNE_HA,2002,1.832420642,0.54
CAN,RICE,THND_TONNE,2002,0.0,0.54
CAN,RICE,THND_HA,2002,0.0,0.54
CAN,WHEAT,THND_HA,2002,8710.5,0.54
CAN,WHEAT,THND_TONNE,2002,15961.3,0.54
CAN,SOYBEAN,THND_TONNE,2002,2335.7,0.54
CAN,MAIZE,TONNE_HA,2002,7.012780549,0.54
CAN,MAIZE,THND_HA,2002,1283.2,0.54
CAN,MAIZE,THND_TONNE,2002,8998.8,0.54
CAN,SOYBEAN,THND_HA,2002,1023.8,0.54
CAN,SOYBEAN,TONNE_HA,2002,2.281402618,0.54
CAN,RICE,TONNE_HA,2003,0.0,1.24
CAN,WHEAT,TONNE_HA,2003,2.256458955,1.24
CAN,RICE,THND_TONNE,2003,0.0,1.24
CAN,RICE,THND_HA,2003,0.0,1.24
CAN,WHEAT,THND_HA,2003,10214.5,1.24
CAN,WHEAT,THND_TONNE,2003,23048.6,1.24
CAN,SOYBEAN,THND_TONNE,2003,2273.3,1.24
CAN,MAIZE,TONNE_HA,2003,7.819345893,1.24
CAN,MAIZE,THND_HA,2003,1226.1,1.24
CAN,MAIZE,THND_TONNE,2003,9587.3,1.24
CAN,SOYBEAN,THND_HA,2003,1048.6,1.24
CAN,SOYBEAN,TONNE_HA,2003,2.167938203,1.24
CAN,RICE,TONNE_HA,2004,0.0,0.485
CAN,WHEAT,TONNE_HA,2004,2.640937703,0.485
CAN,RICE,THND_TONNE,2004,0.0,0.485
CAN,RICE,THND_HA,2004,0.0,0.485
CAN,WHEAT,THND_HA,2004,9388.9,0.485
CAN,WHEAT,THND_TONNE,2004,24795.5,0.485
CAN,SOYBEAN,THND_TONNE,2004,3043.9,0.485
CAN,MAIZE,TONNE_HA,2004,8.240977338,0.485
CAN,MAIZE,THND_HA,2004,1072.3,0.485
CAN,MAIZE,THND_TONNE,2004,8836.8,0.485
CAN,SOYBEAN,THND_HA,2004,1173.5,0.485
CAN,SOYBEAN,TONNE_HA,2004,2.593864508,0.485
CAN,RICE,TONNE_HA,2005,0.0,1.282
CAN,WHEAT,TONNE_HA,2005,2.738052702,1.282
CAN,RICE,THND_TONNE,2005,0.0,1.282
CAN,RICE,THND_HA,2005,0.0,1.282
CAN,WHEAT,THND_HA,2005,9403.8,1.282
CAN,WHEAT,THND_TONNE,2005,25748.1,1.282
CAN,SOYBEAN,THND_TONNE,2005,3155.6,1.282
CAN,MAIZE,TONNE_HA,2005,8.603484835,1.282
CAN,MAIZE,THND_HA,2005,1084.7,1.282
CAN,MAIZE,THND_TONNE,2005,9332.2,1.282
CAN,SOYBEAN,THND_HA,2005,1165.2,1.282
CAN,SOYBEAN,TONNE_HA,2005,2.7082046,1.282
CAN,RICE,TONNE_HA,2006,0.0,2.343
CAN,WHEAT,TONNE_HA,2006,2.609576732,2.343
CAN,RICE,THND_TONNE,2006,0.0,2.343
CAN,RICE,THND_HA,2006,0.0,2.343
CAN,WHEAT,THND_HA,2006,9681.8,2.343
CAN,WHEAT,THND_TONNE,2006,25265.4,2.343
CAN,SOYBEAN,THND_TONNE,2006,3465.5,2.343
CAN,MAIZE,TONNE_HA,2006,8.473748704,2.343
CAN,MAIZE,THND_HA,2006,1060.9,2.343
CAN,MAIZE,THND_TONNE,2006,8989.8,2.343
CAN,SOYBEAN,THND_HA,2006,1201.2,2.343
CAN,SOYBEAN,TONNE_HA,2006,2.885031635,2.343
CAN,RICE,TONNE_HA,2007,0.0,1.333
CAN,WHEAT,TONNE_HA,2007,2.331727812,1.333
CAN,RICE,THND_TONNE,2007,0.0,1.333
CAN,RICE,THND_HA,2007,0.0,1.333
CAN,WHEAT,THND_HA,2007,8616.1,1.333
CAN,WHEAT,THND_TONNE,2007,20090.4,1.333
CAN,SOYBEAN,THND_TONNE,2007,2695.7,1.333
CAN,MAIZE,TONNE_HA,2007,8.510776649,1.333
CAN,MAIZE,THND_HA,2007,1368.7,1.333
CAN,MAIZE,THND_TONNE,2007,11648.7,1.333
CAN,SOYBEAN,THND_HA,2007,1171.5,1.333
CAN,SOYBEAN,TONNE_HA,2007,2.301067008,1.333
CAN,RICE,TONNE_HA,2008,0.0,0.851
CAN,WHEAT,TONNE_HA,2008,2.857490889,0.851
CAN,RICE,THND_TONNE,2008,0.0,0.851
CAN,RICE,THND_HA,2008,0.0,0.851
CAN,WHEAT,THND_HA,2008,10015.5,0.851
CAN,WHEAT,THND_TONNE,2008,28619.2,0.851
CAN,SOYBEAN,THND_TONNE,2008,3335.9,0.851
CAN,MAIZE,TONNE_HA,2008,9.073919345,0.851
CAN,MAIZE,THND_HA,2008,1172.9,0.851
CAN,MAIZE,THND_TONNE,2008,10642.8,0.851
CAN,SOYBEAN,THND_HA,2008,1195.4,0.851
CAN,SOYBEAN,TONNE_HA,2008,2.79061402,0.851
CAN,RICE,TONNE_HA,2009,0.0,0.539
CAN,WHEAT,TONNE_HA,2009,2.789729204,0.539
CAN,RICE,THND_TONNE,2009,0.0,0.539
CAN,RICE,THND_HA,2009,0.0,0.539
CAN,WHEAT,THND_HA,2009,9660.4,0.539
CAN,WHEAT,THND_TONNE,2009,26949.9,0.539
CAN,SOYBEAN,THND_TONNE,2009,3581.6,0.539
CAN,MAIZE,TONNE_HA,2009,8.393625225,0.539
CAN,MAIZE,THND_HA,2009,1167.1,0.539
CAN,MAIZE,THND_TONNE,2009,9796.2,0.539
CAN,SOYBEAN,THND_HA,2009,1411.7,0.539
CAN,SOYBEAN,TONNE_HA,2009,2.53708295,0.539
CAN,RICE,TONNE_HA,2010,0.0,2.915
CAN,WHEAT,TONNE_HA,2010,2.80850038,2.915
CAN,RICE,THND_TONNE,2010,0.0,2.915
CAN,RICE,THND_HA,2010,0.0,2.915
CAN,WHEAT,THND_HA,2010,8296.1,2.915
CAN,WHEAT,THND_TONNE,2010,23299.6,2.915
CAN,SOYBEAN,THND_TONNE,2010,4444.6,2.915
CAN,MAIZE,TONNE_HA,2010,9.750870375,2.915
CAN,MAIZE,THND_HA,2010,1235.1,2.915
CAN,MAIZE,THND_TONNE,2010,12043.3,2.915
CAN,SOYBEAN,THND_HA,2010,1505.9,2.915
CAN,SOYBEAN,TONNE_HA,2010,2.9514576,2.915
CAN,RICE,TONNE_HA,2011,0.0,1.438
CAN,WHEAT,TONNE_HA,2011,2.956796258,1.438
CAN,RICE,THND_TONNE,2011,0.0,1.438
CAN,RICE,THND_HA,2011,0.0,1.438
CAN,WHEAT,THND_HA,2011,8552.5,1.438
CAN,WHEAT,THND_TONNE,2011,25288.0,1.438
CAN,SOYBEAN,THND_TONNE,2011,4466.5,1.438
CAN,MAIZE,TONNE_HA,2011,8.931199874,1.438
CAN,MAIZE,THND_HA,2011,1271.8,1.438
CAN,MAIZE,THND_TONNE,2011,11358.7,1.438
CAN,SOYBEAN,THND_HA,2011,1551.0,1.438
CAN,SOYBEAN,TONNE_HA,2011,2.879754997,1.438
CAN,RICE,TONNE_HA,2012,0.0,2.144
CAN,WHEAT,TONNE_HA,2012,2.864579714,2.144
CAN,RICE,THND_TONNE,2012,0.0,2.144
CAN,RICE,THND_HA,2012,0.0,2.144
CAN,WHEAT,THND_HA,2012,9497.1,2.144
CAN,WHEAT,THND_TONNE,2012,27205.2,2.144
CAN,SOYBEAN,THND_TONNE,2012,5086.4,2.144
CAN,MAIZE,TONNE_HA,2012,9.210875238,2.144
CAN,MAIZE,THND_HA,2012,1417.9,2.144
CAN,MAIZE,THND_TONNE,2012,13060.1,2.144
CAN,SOYBEAN,THND_HA,2012,1679.0,2.144
CAN,SOYBEAN,TONNE_HA,2012,3.029422275,2.144
CAN,RICE,TONNE_HA,2013,0.0,1.182
CAN,WHEAT,TONNE_HA,2013,3.594307277,1.182
CAN,RICE,THND_TONNE,2013,0.0,1.182
CAN,RICE,THND_HA,2013,0.0,1.182
CAN,WHEAT,THND_HA,2013,10441.4,1.182
CAN,WHEAT,THND_TONNE,2013,37529.6,1.182
CAN,SOYBEAN,THND_TONNE,2013,5358.9,1.182
CAN,MAIZE,TONNE_HA,2013,9.587814104,1.182
CAN,MAIZE,THND_HA,2013,1480.4,1.182
CAN,MAIZE,THND_TONNE,2013,14193.8,1.182
CAN,SOYBEAN,THND_HA,2013,1860.1,1.182
CAN,SOYBEAN,TONNE_HA,2013,2.880974141,1.182
CAN,RICE,TONNE_HA,2014,0.0,0.288
CAN,WHEAT,TONNE_HA,2014,3.103399,0.288
CAN,RICE,THND_TONNE,2014,0.0,0.288
CAN,RICE,THND_HA,2014,0.0,0.288
CAN,WHEAT,THND_HA,2014,9479.8,0.288
CAN,WHEAT,THND_TONNE,2014,29419.60184,0.288
CAN,SOYBEAN,THND_TONNE,2014,6052.257,0.288
CAN,MAIZE,TONNE_HA,2014,9.364748084,0.288
CAN,MAIZE,THND_HA,2014,1226.6,0.288
CAN,MAIZE,THND_TONNE,2014,11486.8,0.288
CAN,SOYBEAN,THND_HA,2014,2235.1,0.288
CAN,SOYBEAN,TONNE_HA,2014,2.707823811,0.288
CAN,RICE,TONNE_HA,2015,0.0,1.231
CAN,WHEAT,TONNE_HA,2015,2.881199,1.231
CAN,RICE,THND_TONNE,2015,0.0,1.231
CAN,RICE,THND_HA,2015,0.0,1.231
CAN,WHEAT,THND_HA,2015,9577.4,1.231
CAN,WHEAT,THND_TONNE,2015,27594.3953,1.231
CAN,SOYBEAN,THND_TONNE,2015,6234.999622,1.231
CAN,MAIZE,TONNE_HA,2015,10.337,1.231
CAN,MAIZE,THND_HA,2015,1311.7,1.231
CAN,MAIZE,THND_TONNE,2015,13559.0429,1.231
CAN,SOYBEAN,THND_HA,2015,2185.3,1.231
CAN,SOYBEAN,TONNE_HA,2015,2.853155,1.231
CAN,RICE,TONNE_HA,2016,0.0,2.373
CAN,WHEAT,TONNE_HA,2016,3.02,2.373
CAN,RICE,THND_TONNE,2016,0.0,2.373
CAN,RICE,THND_HA,2016,0.0,2.373
CAN,WHEAT,THND_HA,2016,9694.205199,2.373
CAN,WHEAT,THND_TONNE,2016,29276.4997,2.373
CAN,SOYBEAN,THND_TONNE,2016,5743.509459,2.373
CAN,MAIZE,TONNE_HA,2016,9.44,2.373
CAN,MAIZE,THND_HA,2016,1274.535391,2.373
CAN,MAIZE,THND_TONNE,2016,12031.6141,2.373
CAN,SOYBEAN,THND_HA,2016,2262.114793,2.373
CAN,SOYBEAN,TONNE_HA,2016,2.539,2.373
CAN,RICE,TONNE_HA,2017,0.0,1.48
CAN,WHEAT,TONNE_HA,2017,3.032567248,1.48
CAN,RICE,THND_TONNE,2017,0.0,1.48
CAN,RICE,THND_HA,2017,0.0,1.48
CAN,WHEAT,THND_HA,2017,9783.819458,1.48
CAN,WHEAT,THND_TONNE,2017,29670.09045,1.48
CAN,SOYBEAN,THND_TONNE,2017,6009.386912,1.48
CAN,MAIZE,TONNE_HA,2017,9.5,1.48
CAN,MAIZE,THND_HA,2017,1349.920049,1.48
CAN,MAIZE,THND_TONNE,2017,12824.24047,1.48
CAN,SOYBEAN,THND_HA,2017,2230.655869,1.48
CAN,SOYBEAN,TONNE_HA,2017,2.694,1.48
CAN,RICE,TONNE_HA,2018,0.0,0.477
CAN,WHEAT,TONNE_HA,2018,3.046963,0.477
CAN,RICE,THND_TONNE,2018,0.0,0.477
CAN,RICE,THND_HA,2018,0.0,0.477
CAN,WHEAT,THND_HA,2018,9899.473956,0.477
CAN,WHEAT,THND_TONNE,2018,30163.33086,0.477
CAN,SOYBEAN,THND_TONNE,2018,6045.904543,0.477
CAN,MAIZE,TONNE_HA,2018,9.52,0.477
CAN,MAIZE,THND_HA,2018,1343.824489,0.477
CAN,MAIZE,THND_TONNE,2018,12793.20913,0.477
CAN,SOYBEAN,THND_HA,2018,2222.759023,0.477
CAN,SOYBEAN,TONNE_HA,2018,2.72,0.477
CAN,RICE,TONNE_HA,2019,0.0,1.311
CAN,WHEAT,TONNE_HA,2019,3.062879,1.311
CAN,RICE,THND_TONNE,2019,0.0,1.311
CAN,RICE,THND_HA,2019,0.0,1.311
CAN,WHEAT,THND_HA,2019,9979.428014,1.311
CAN,WHEAT,THND_TONNE,2019,30565.7805,1.311
CAN,SOYBEAN,THND_TONNE,2019,5976.291412,1.311
CAN,MAIZE,TONNE_HA,2019,9.53,1.311
CAN,MAIZE,THND_HA,2019,1370.030972,1.311
CAN,MAIZE,THND_TONNE,2019,13056.39517,1.311
CAN,SOYBEAN,THND_HA,2019,2179.537349,1.311
CAN,SOYBEAN,TONNE_HA,2019,2.742,1.311
CAN,RICE,TONNE_HA,2020,0.0,1.128
CAN,WHEAT,TONNE_HA,2020,3.080637,1.128
CAN,RICE,THND_TONNE,2020,0.0,1.128
CAN,RICE,THND_HA,2020,0.0,1.128
CAN,WHEAT,THND_HA,2020,10068.00017,1.128
CAN,WHEAT,THND_TONNE,2020,31015.85385,1.128
CAN,SOYBEAN,THND_TONNE,2020,6132.417577,1.128
CAN,MAIZE,TONNE_HA,2020,9.57,1.128
CAN,MAIZE,THND_HA,2020,1389.434421,1.128
CAN,MAIZE,THND_TONNE,2020,13296.88741,1.128
CAN,SOYBEAN,THND_HA,2020,2218.674955,1.128
CAN,SOYBEAN,TONNE_HA,2020,2.764,1.128
CAN,RICE,TONNE_HA,2021,0.0,2.515
CAN,WHEAT,TONNE_HA,2021,3.098327,2.515
CAN,RICE,THND_TONNE,2021,0.0,2.515
CAN,RICE,THND_HA,2021,0.0,2.515
CAN,WHEAT,THND_HA,2021,10165.29568,2.515
CAN,WHEAT,THND_TONNE,2021,31495.41007,2.515
CAN,SOYBEAN,THND_TONNE,2021,6330.775146,2.515
CAN,MAIZE,TONNE_HA,2021,9.6,2.515
CAN,MAIZE,THND_HA,2021,1421.658379,2.515
CAN,MAIZE,THND_TONNE,2021,13647.92044,2.515
CAN,SOYBEAN,THND_HA,2021,2272.352888,2.515
CAN,SOYBEAN,TONNE_HA,2021,2.786,2.515
CAN,RICE,TONNE_HA,2022,0.0,1.268
CAN,WHEAT,TONNE_HA,2022,3.115755,1.268
CAN,RICE,THND_TONNE,2022,0.0,1.268
CAN,RICE,THND_HA,2022,0.0,1.268
CAN,WHEAT,THND_HA,2022,10255.40679,1.268
CAN,WHEAT,THND_TONNE,2022,31953.33499,1.268
CAN,SOYBEAN,THND_TONNE,2022,6642.4125,1.268
CAN,MAIZE,TONNE_HA,2022,9.63,1.268
CAN,MAIZE,THND_HA,2022,1443.217515,1.268
CAN,MAIZE,THND_TONNE,2022,13898.18467,1.268
CAN,SOYBEAN,THND_HA,2022,2335.58808,1.268
CAN,SOYBEAN,TONNE_HA,2022,2.844,1.268
JPN,RICE,TONNE_HA,1990,4.586351977,1.132
JPN,WHEAT,TONNE_HA,1990,3.655913978,1.132
JPN,WHEAT,THND_HA,1990,260.4,1.132
JPN,WHEAT,THND_TONNE,1990,952.0,1.132
JPN,RICE,THND_HA,1990,2074.0,1.132
JPN,RICE,THND_TONNE,1990,9512.094,1.132
JPN,MAIZE,THND_HA,1990,0.317,1.132
JPN,MAIZE,THND_TONNE,1990,0.807,1.132
JPN,SOYBEAN,TONNE_HA,1990,1.507882111,1.132
JPN,MAIZE,TONNE_HA,1990,2.545741325,1.132
JPN,SOYBEAN,THND_TONNE,1990,220.0,1.132
JPN,SOYBEAN,THND_HA,1990,145.9,1.132
JPN,RICE,TONNE_HA,1991,4.24657101,0.726
JPN,WHEAT,TONNE_HA,1991,3.179723502,0.726
JPN,WHEAT,THND_HA,1991,238.7,0.726
JPN,WHEAT,THND_TONNE,1991,759.0,0.726
JPN,RICE,THND_HA,1991,2049.0,0.726
JPN,RICE,THND_TONNE,1991,8701.224,0.726
JPN,MAIZE,THND_HA,1991,0.309,0.726
JPN,MAIZE,THND_TONNE,1991,0.73,0.726
JPN,SOYBEAN,TONNE_HA,1991,1.399147727,0.726
JPN,MAIZE,TONNE_HA,1991,2.362459547,0.726
JPN,SOYBEAN,THND_TONNE,1991,197.0,0.726
JPN,SOYBEAN,THND_HA,1991,140.8,0.726
JPN,RICE,TONNE_HA,1992,4.548498575,0.333
JPN,WHEAT,TONNE_HA,1992,3.538461538,0.333
JPN,WHEAT,THND_HA,1992,214.5,0.333
JPN,WHEAT,THND_TONNE,1992,759.0,0.333
JPN,RICE,THND_HA,1992,2106.0,0.333
JPN,RICE,THND_TONNE,1992,9579.138,0.333
JPN,MAIZE,THND_HA,1992,0.278,0.333
JPN,MAIZE,THND_TONNE,1992,0.7,0.333
JPN,SOYBEAN,TONNE_HA,1992,1.710646042,0.333
JPN,MAIZE,TONNE_HA,1992,2.517985612,0.333
JPN,SOYBEAN,THND_TONNE,1992,188.0,0.333
JPN,SOYBEAN,THND_HA,1992,109.9,0.333
JPN,RICE,TONNE_HA,1993,3.318187938,0.012
JPN,WHEAT,TONNE_HA,1993,3.474945534,0.012
JPN,WHEAT,THND_HA,1993,183.6,0.012
JPN,WHEAT,THND_TONNE,1993,638.0,0.012
JPN,RICE,THND_HA,1993,2139.0,0.012
JPN,RICE,THND_TONNE,1993,7097.604,0.012
JPN,MAIZE,THND_HA,1993,0.2,0.012
JPN,MAIZE,THND_TONNE,1993,0.5,0.012
JPN,SOYBEAN,TONNE_HA,1993,1.155606407,0.012
JPN,MAIZE,TONNE_HA,1993,2.5,0.012
JPN,SOYBEAN,THND_TONNE,1993,101.0,0.012
JPN,SOYBEAN,THND_HA,1993,87.4,0.012
JPN,RICE,TONNE_HA,1994,4.907226944,0.965
JPN,WHEAT,TONNE_HA,1994,3.719552337,0.965
JPN,WHEAT,THND_HA,1994,151.9,0.965
JPN,WHEAT,THND_TONNE,1994,565.0,0.965
JPN,RICE,THND_HA,1994,2212.0,0.965
JPN,RICE,THND_TONNE,1994,10854.786,0.965
JPN,MAIZE,THND_HA,1994,0.169,0.965
JPN,MAIZE,THND_TONNE,1994,0.42,0.965
JPN,SOYBEAN,TONNE_HA,1994,1.625615764,0.965
JPN,MAIZE,TONNE_HA,1994,2.485207101,0.965
JPN,SOYBEAN,THND_TONNE,1994,99.0,0.965
JPN,SOYBEAN,THND_HA,1994,60.9,0.965
JPN,RICE,TONNE_HA,1995,4.597586402,0.348
JPN,WHEAT,TONNE_HA,1995,2.934567085,0.348
JPN,WHEAT,THND_HA,1995,151.3,0.348
JPN,WHEAT,THND_TONNE,1995,444.0,0.348
JPN,RICE,THND_HA,1995,2118.0,0.348
JPN,RICE,THND_TONNE,1995,9737.688,0.348
JPN,MAIZE,THND_HA,1995,0.12,0.348
JPN,MAIZE,THND_TONNE,1995,0.3,0.348
JPN,SOYBEAN,TONNE_HA,1995,1.734693878,0.348
JPN,MAIZE,TONNE_HA,1995,2.5,0.348
JPN,SOYBEAN,THND_TONNE,1995,119.0,0.348
JPN,SOYBEAN,THND_HA,1995,68.6,0.348
JPN,RICE,TONNE_HA,1996,4.740345979,-0.127
JPN,WHEAT,TONNE_HA,1996,3.015772871,-0.127
JPN,WHEAT,THND_HA,1996,158.5,-0.127
JPN,WHEAT,THND_TONNE,1996,478.0,-0.127
JPN,RICE,THND_HA,1996,1977.0,-0.127
JPN,RICE,THND_TONNE,1996,9371.664,-0.127
JPN,MAIZE,THND_HA,1996,0.102,-0.127
JPN,MAIZE,THND_TONNE,1996,0.25,-0.127
JPN,SOYBEAN,TONNE_HA,1996,1.809290954,-0.127
JPN,MAIZE,TONNE_HA,1996,2.450980392,-0.127
JPN,SOYBEAN,THND_TONNE,1996,148.0,-0.127
JPN,SOYBEAN,THND_HA,1996,81.8,-0.127
JPN,RICE,TONNE_HA,1997,4.650614439,0.454
JPN,WHEAT,TONNE_HA,1997,3.638095238,0.454
JPN,WHEAT,THND_HA,1997,157.5,0.454
JPN,WHEAT,THND_TONNE,1997,573.0,0.454
JPN,RICE,THND_HA,1997,1953.0,0.454
JPN,RICE,THND_TONNE,1997,9082.65,0.454
JPN,MAIZE,THND_HA,1997,0.109,0.454
JPN,MAIZE,THND_TONNE,1997,0.27,0.454
JPN,SOYBEAN,TONNE_HA,1997,1.742788462,0.454
JPN,MAIZE,TONNE_HA,1997,2.47706422,0.454
JPN,SOYBEAN,THND_TONNE,1997,145.0,0.454
JPN,SOYBEAN,THND_HA,1997,83.2,0.454
JPN,RICE,TONNE_HA,1998,4.507362576,1.199
JPN,WHEAT,TONNE_HA,1998,3.514180025,1.199
JPN,WHEAT,THND_HA,1998,162.2,1.199
JPN,WHEAT,THND_TONNE,1998,570.0,1.199
JPN,RICE,THND_HA,1998,1801.0,1.199
JPN,RICE,THND_TONNE,1998,8117.76,1.199
JPN,MAIZE,THND_HA,1998,0.094,1.199
JPN,MAIZE,THND_TONNE,1998,0.23,1.199
JPN,SOYBEAN,TONNE_HA,1998,1.448212649,1.199
JPN,MAIZE,TONNE_HA,1998,2.446808511,1.199
JPN,SOYBEAN,THND_TONNE,1998,158.0,1.199
JPN,SOYBEAN,THND_HA,1998,109.1,1.199
JPN,RICE,TONNE_HA,1999,4.649077181,0.948
JPN,WHEAT,TONNE_HA,1999,3.453791469,0.948
JPN,WHEAT,THND_HA,1999,168.8,0.948
JPN,WHEAT,THND_TONNE,1999,583.0,0.948
JPN,RICE,THND_HA,1999,1788.0,0.948
JPN,RICE,THND_TONNE,1999,8312.55,0.948
JPN,MAIZE,THND_HA,1999,0.075,0.948
JPN,MAIZE,THND_TONNE,1999,0.18,0.948
JPN,SOYBEAN,TONNE_HA,1999,1.73012939,0.948
JPN,MAIZE,TONNE_HA,1999,2.4,0.948
JPN,SOYBEAN,THND_TONNE,1999,187.2,0.948
JPN,SOYBEAN,THND_HA,1999,108.2,0.948
JPN,RICE,TONNE_HA,2000,4.85759322,0.636
JPN,WHEAT,TONNE_HA,2000,3.759562842,0.636
JPN,WHEAT,THND_HA,2000,183.0,0.636
JPN,WHEAT,THND_TONNE,2000,688.0,0.636
JPN,RICE,THND_HA,2000,1770.0,0.636
JPN,RICE,THND_TONNE,2000,8597.94,0.636
JPN,MAIZE,THND_HA,2000,0.073,0.636
JPN,MAIZE,THND_TONNE,2000,0.188,0.636
JPN,SOYBEAN,TONNE_HA,2000,1.918367347,0.636
JPN,MAIZE,TONNE_HA,2000,2.575342466,0.636
JPN,SOYBEAN,THND_TONNE,2000,235.0,0.636
JPN,SOYBEAN,THND_HA,2000,122.5,0.636
JPN,RICE,TONNE_HA,2001,4.809872216,0.418
JPN,WHEAT,TONNE_HA,2001,3.555104114,0.418
JPN,WHEAT,THND_HA,2001,196.9,0.418
JPN,WHEAT,THND_TONNE,2001,700.0,0.418
JPN,RICE,THND_HA,2001,1706.0,0.418
JPN,RICE,THND_TONNE,2001,8205.642,0.418
JPN,MAIZE,THND_HA,2001,0.068,0.418
JPN,MAIZE,THND_TONNE,2001,0.17,0.418
JPN,SOYBEAN,TONNE_HA,2001,1.886031967,0.418
JPN,MAIZE,TONNE_HA,2001,2.5,0.418
JPN,SOYBEAN,THND_TONNE,2001,271.4,0.418
JPN,SOYBEAN,THND_HA,2001,143.9,0.418
JPN,RICE,TONNE_HA,2002,4.770991706,0.63
JPN,WHEAT,TONNE_HA,2002,4.006766554,0.63
JPN,WHEAT,THND_HA,2002,206.9,0.63
JPN,WHEAT,THND_TONNE,2002,829.0,0.63
JPN,RICE,THND_HA,2002,1688.0,0.63
JPN,RICE,THND_TONNE,2002,8053.434,0.63
JPN,MAIZE,THND_HA,2002,0.065,0.63
JPN,MAIZE,THND_TONNE,2002,0.16,0.63
JPN,SOYBEAN,TONNE_HA,2002,1.802535023,0.63
JPN,MAIZE,TONNE_HA,2002,2.461538462,0.63
JPN,SOYBEAN,THND_TONNE,2002,270.2,0.63
JPN,SOYBEAN,THND_HA,2002,149.9,0.63
JPN,RICE,TONNE_HA,2003,4.239971171,0.326
